time,position,positionVelocity,angle,angleVelocity,angleReference,force
9.18,-0.0234558451541325,0.00537029671085599,-0.000120249614738845,2.16112435484382e-05,0.000222044150920936,-0.00129501808561554
9.2,-0.02334867468147,0.00534674952152406,-0.000119817308007022,2.16421746039436e-05,0.000222290714367143,-0.00129025168309346
9.22,-0.0232419742845924,0.00532328913096709,-0.000119384413083977,2.1670093618828e-05,0.000222537118944782,-0.00128548190778641
9.24,-0.0231357422269475,0.00529991559698807,-0.000118950989404764,2.16950780419291e-05,0.000222783334354819,-0.00128070933176448
9.26,-0.0230299767709304,0.00527662896706896,-0.000118517094873929,2.17172035554917e-05,0.000223029331128188,-0.00127593451213313
9.28,-0.0229246761780868,0.00525342927864109,-0.000118082785900434,2.17365441145412e-05,0.000223275080606649,-0.00127115799137554
9.3,-0.0228198387093118,0.00523031655934917,-0.000117648117431797,2.17531719853847e-05,0.000223520554924079,-0.00126638029768756
9.32,-0.0227154626250427,0.00520729082730945,-0.00011721314298747,2.1767157783263e-05,0.00022376572698817,-0.0012616019453048
9.34,-0.0226115461854475,0.00518435209136178,-0.00011677791469148,2.17785705091612e-05,0.000224010570462552,-0.00125682343482286
9.36,-0.0225080876506074,0.00516150035131601,-0.00011634248330433,2.17874775858115e-05,0.000224255059749302,-0.00125204525351015
9.38,-0.0224050852806953,0.00513873559819273,-0.000115906898254203,2.17939448928958e-05,0.000224499169971851,-0.00124726787561372
9.4,-0.0223025373361492,0.0051160578144584,-0.000115471207667458,2.17980368014677e-05,0.000224742876958275,-0.00124249176265843
9.42,-0.0222004420778411,0.0050934669742552,-0.000115035458398454,2.17998162076137e-05,0.000224986157224953,-0.00123771736373917
9.44,-0.0220987977672411,0.00507096304362544,-0.0001145996960587,2.17993445653658e-05,0.0002252289879606,-0.00123294511580687
9.46,-0.021997602666577,0.00504854598073102,-0.000114163965045364,2.17966819188872e-05,0.000225471347010649,-0.00122817544394791
9.48,-0.0218968550389902,0.00502621573606759,-0.000113728308569137,2.17918869339455e-05,0.000225713212861985,-0.00122340876165724
9.5,-0.0217965531486869,0.00500397225267402,-0.000113292768681483,2.17850169286833e-05,0.000225954564628029,-0.00121864547110572
9.52,-0.0216966952610846,0.00498181546633681,-0.000112857386301273,2.17761279037146e-05,0.000226195382034139,-0.001213885963401
9.54,-0.0215972796429558,0.00495974530579002,-0.000112422201240829,2.17652745715468e-05,0.000226435645403359,-0.00120913061884298
9.56,-0.021498304562567,0.00493776169291038,-0.000111987252231386,2.17525103853529e-05,0.00022667533564247,-0.00120437980717339
9.58,-0.0213997682898135,0.004915864542908,-0.000111552576947982,2.17378875671083e-05,0.00022691443422836,-0.00119963388781974
9.6,-0.0213016690963515,0.00489405376451268,-0.000111118212033795,2.17214571350988e-05,0.000227152923194704,-0.00119489321013391
9.62,-0.0212040052557252,0.00487232926015585,-0.000110684193123938,2.17032689308216e-05,0.000227390785118936,-0.00119015811362541
9.64,-0.0211067750434917,0.00485069092614831,-0.000110250554868714,2.16833716452903e-05,0.000227628003109516,-0.0011854289281893
9.66,-0.0210099767373411,0.00482913865285393,-0.000109817330956361,2.16618128447535e-05,0.000227864560793482,-0.00118070597432914
9.68,-0.0209136086172141,0.00480767232485921,-0.000109384554135283,2.16386389958453e-05,0.000228100442304283,-0.00117598956337492
9.7,-0.0208176689654157,0.00478629182113896,-0.000108952256235784,2.16138954901775e-05,0.00022833563226988,-0.00117127999769596
9.72,-0.0207221560667259,0.00476499701521815,-0.000108520468191318,2.15876266683836e-05,0.000228570115801123,-0.00116657757090934
9.74,-0.0206270682085071,0.00474378777532996,-0.000108089220059261,2.1559875843633e-05,0.00022880387848038,-0.00116188256808336
9.76,-0.0205324036808084,0.00472266396457017,-0.000107658541041221,2.15306853246194e-05,0.000229036906350425,-0.00115719526593671
9.78,-0.0204381607764668,0.00470162544104793,-0.000107228459502893,2.15000964380447e-05,0.000229269185903578,-0.00115251593303291
9.8,-0.0203443377912055,0.00468067205803307,-0.000106799002993465,2.14681495505975e-05,0.000229500704071083,-0.00114784482997054
9.82,-0.0202509330237293,0.00465980366409992,-0.000106370198264598,2.14348840904454e-05,0.000229731448212732,-0.00114318220956932
9.84,-0.0201579447758169,0.0046390201032678,-0.000105942071288976,2.14003385682538e-05,0.000229961406106715,-0.00113852831705176
9.86,-0.020065371352411,0.00461832121513819,-0.000105514647278435,2.13645505977344e-05,0.000230190565939705,-0.00113388339022089
9.88,-0.0199732110617048,0.00459770683502876,-0.000105087950701701,2.1327556915737e-05,0.000230418916297159,-0.00112924765963406
9.9,-0.019881462215227,0.00457717679410417,-0.000104662005301715,2.12893934018985e-05,0.000230646446153844,-0.00112462134877265
9.92,-0.0197901231279229,0.00455673091950389,-0.000104236834112578,2.12500950978515e-05,0.000230873144864569,-0.00112000467420818
9.94,-0.0196991921182343,0.00453636903446695,-0.000103812459476115,2.12096962260092e-05,0.000231099002155135,-0.00111539784576458
9.96,-0.0196086675081757,0.00451609095845382,-0.000103388903058067,2.11682302079327e-05,0.000231324008113476,-0.00111080106667676
9.98,-0.0195185476234092,0.00449589650726536,-0.000102966185863921,2.11257296822876e-05,0.000231548153181014,-0.00110621453374583
10,-0.0194288307933162,0.00447578549315901,-0.000102544328254381,2.10822265224056e-05,0.000231548153181014,-0.00110621453374583
