time,position,positionVelocity,angle,angleVelocity,force,calculationTime,predictedCost,solverIterations
0.98,0.257548191780754,-0.105435231449976,-0.0144915481823578,0.0149104535015979,-0.156951092319609,0.001868,684.437509265945,1
1,0.255410926704098,-0.108291990625162,-0.0141928142202083,0.0149786614158389,-0.153542474470264,0.002016,665.358463303723,1
1.02,0.253217148624316,-0.111086534896489,-0.0138927695965145,0.0150415885595643,-0.150121499141783,0.001877,646.3652159537,1
1.04,0.250968104068183,-0.113818641142675,-0.0135915195268701,0.0150992693789354,-0.146689339225809,0.00186,627.473989386746,1
1.06,0.248665043811094,-0.1164881076245,-0.0132891685258688,0.0151517395647406,-0.143247159421257,0.001993,608.700606079174,1
1.08,0.246309222450922,-0.119094753835264,-0.0129858203823569,0.0151990360392713,-0.139796115819586,0.002147,590.060477079846,1
1.1,0.243901897984939,-0.121638420343492,-0.012681578134991,0.0152411969387614,-0.136337355300888,0.002112,571.568591021414,1
1.12,0.241444331390001,-0.12411896862421,-0.0123765440482484,0.0152782615857334,-0.132872014544368,0.002042,553.239503873973,1
1.14,0.238937786206292,-0.126536280871237,-0.0120708195892061,0.0153102704397794,-0.129401221730909,0.001939,535.08732943839,1
1.16,0.236383528124496,-0.128890259843031,-0.011764505404733,0.0153372651053309,-0.125926095255231,0.001912,517.125730575926,1
1.18,0.233782824576289,-0.131180828683728,-0.0114577012988334,0.0153592883088598,-0.1224477424526,0.001845,499.367911169977,1
1.2,0.231136944328665,-0.133407930719648,-0.0111505062107487,0.0153763838457888,-0.118967261235916,0.001878,481.826608814783,1
1.22,0.228447157082002,-0.135571529288056,-0.0108430181935735,0.0153885965820421,-0.115485738676902,0.002044,464.514088225202,1
1.24,0.22571473307183,-0.137671607538534,-0.0105353343931903,0.015395972420716,-0.112004250831482,0.002158,447.44213536103,1
1.26,0.222940942674608,-0.139708168231246,-0.0102275510278566,0.0153985582701092,-0.108523863190889,0.002218,430.622052258434,1
1.28,0.22012705601743,-0.141681233544281,-0.00991976336823559,0.0153964020312444,-0.105045630063209,0.00204,414.064652560474,1
1.3,0.21727434259172,-0.143590844869218,-0.00961206571779636,0.0153895525734656,-0.101570593547471,0.001951,397.780257737986,1
1.32,0.2143840708712,-0.145437062586942,-0.00930455139394135,0.0153780596860205,-0.0980997854035692,0.001946,381.778693991363,1
1.34,0.211457507933978,-0.147219965880206,-0.00899731270949698,0.0153619740901627,-0.0946342248185417,0.001874,366.069289823205,1
1.36,0.208495919088823,-0.148939652502874,-0.00869044095455831,0.0153413473916251,-0.0911749191268925,0.001853,350.660874271241,1
1.38,0.205500567505904,-0.150596238563465,-0.00838402637901767,0.0153162320597099,-0.0877228634540685,0.001909,335.561775790206,1
1.4,0.202472713851928,-0.152189858301993,-0.00807815817556191,0.0152866814013158,-0.0842790404763534,0.002264,320.779821770865,1
1.42,0.199413615929792,-0.153720663862345,-0.00777292446320695,0.0152527495331508,-0.0808444209447359,0.001971,306.322338683856,1
1.44,0.196324528322672,-0.15518882507512,-0.00746841227118396,0.0152144913743376,-0.0774199622588227,0.002137,292.196152835493,1
1.46,0.193206702042739,-0.156594529212867,-0.007164707523341,0.0151719626022381,-0.0740066090561911,0.001945,278.407591722228,1
1.48,0.190061384184652,-0.157937980757033,-0.00686189502320791,0.0151252196302668,-0.0706052934233909,0.001878,264.962485969903,1
1.5,0.186889817583665,-0.159219401169238,-0.00656005843939708,0.01507431959647,-0.0672169335426176,0.001909,251.866171843598,1
1.52,0.183693240478576,-0.160439028636346,-0.00625928029158373,0.0150193203169684,-0.0638424353215257,0.001871,239.123494313453,1
1.54,0.180472886179449,-0.161597117847534,-0.00595964193689739,0.0149602802913721,-0.0604826903777891,0.001907,226.738810661416,1
1.56,0.177229982740192,-0.162693939732223,-0.0056612235567528,0.0148972586534033,-0.0571385768030765,0.002199,214.715994613602,1
1.58,0.173965752636218,-0.163729781213095,-0.00536410414440458,0.0148303151478501,-0.0538109593886062,0.002146,203.058440982491,1
1.6,0.170681412447009,-0.164704944963688,-0.0050683614928586,0.0147595101179331,-0.0505006888975501,0.001858,191.769070802984,1
1.62,0.167378172543659,-0.165619749151957,-0.00477407218321169,0.014684904475081,-0.0472086022323808,0.002108,180.850336946069,1
1.64,0.164057236781518,-0.166474527187268,-0.00448131157351112,0.0146065596771464,-0.0439355220492459,0.001988,170.304230193553,1
1.66,0.160719802197971,-0.167269627460011,-0.00419015378812845,0.0145245376987276,-0.0406822569253151,0.001912,160.132285757078,1
1.68,0.15736705871538,-0.168005413084637,-0.00390067170764554,0.0144389010096094,-0.0374496012569168,0.001899,150.335590224488,1
1.7,0.154000188849199,-0.16868226164084,-0.00361293695917043,0.0143497125533044,-0.0342383348957398,0.002022,140.914788916379,1
1.72,0.150620367421321,-0.169300564907773,-0.00332701990715928,0.0142570357178857,-0.031049223483528,0.002208,131.870093635578,1
1.74,0.147228761278685,-0.169860728604923,-0.00304298964469564,0.0141609343193957,-0.0278830178700034,0.002177,123.201290792102,1
1.76,0.14382652901717,-0.170363172121753,-0.00276091398524516,0.0140614725708666,-0.0247404544184562,0.002079,114.907749886094,1
1.78,0.140414820710841,-0.170808328253412,-0.00248085945491535,0.0139587150627687,-0.0216222547292588,0.002162,106.988432331116,1
1.8,0.136994777646527,-0.171196642931161,-0.00220289128516365,0.0138527267377109,-0.0185291257053493,0.001997,99.4419006001339,1
1.82,0.133567532063788,-0.171528574954175,-0.00192707340597008,0.0137435728692551,-0.0154617593048485,0.00192,92.2663276765149,1
1.84,0.130134206900277,-0.171804595716614,-0.00165346843948521,0.0136313190355465,-0.012420832642924,0.001903,85.4595067922941,1
1.86,0.126695915542559,-0.172025188936765,-0.00138213769415638,0.0135160310978299,-0.0094070078608226,0.001942,79.0188614360265,1
1.88,0.123253761582352,-0.17219085038371,-0.00111314115930415,0.0133977751768946,-0.00642093231504504,0.002159,72.9414556125403,1
1.9,0.119808838578216,-0.172302087607761,-0.000846537500097873,0.0132766176366838,-0.00346323779881885,0.002237,67.224004336967,1
1.92,0.116362229822767,-0.172359419655768,-0.000582384053071861,0.0131526250466131,-0.000534541575284209,0.002214,61.8628843455001,1
1.94,0.1129150081154,-0.172363376806652,-0.000320736822079259,0.0130258641754452,0.00236455468479591,0.002239,56.8541450054017,1
1.96,0.109468235540489,-0.172314500286262,-6.16504746670454e-05,0.0128964019552875,0.00523346402992075,0.001995,52.1935194069224,1
1.98,0.106022963251139,-0.172213341999317,0.000194821661095232,0.0127643054721956,0.00807161502820719,0.002104,47.8764356198971,1
2,0.102580231258436,-0.172060464245775,0.000448627599374154,0.0126296419342912,0.0108784511853131,0.00198,43.8980280979491,1
2.02,0.0991410682262732,-0.171856439448597,0.000699716698871945,0.0124924786577026,0.0136534315556176,0.001876,40.2531492133853,1
2.04,0.0957064912717252,-0.171601849869608,0.000948039664672763,0.0123528830352773,0.0163960303056641,0.002279,36.9363809060515,1
2.06,0.0922775057710305,-0.171297287333913,0.00119354854959625,0.0122109225185702,0.0191057364886049,0.002211,33.9420464296239,1
2.08,0.0888551051710368,-0.170943352958716,0.00143619675526081,0.012066664606814,0.0217820546844862,0.001982,31.2642221790109,1
2.1,0.0854402708061952,-0.170540656869672,0.00167593903274199,0.0119201768174334,0.0244245050293515,0.001765,28.8967495827973,1
2.12,0.082033971721234,-0.170089817916666,0.00191273148263408,0.0117715266558294,0.0270326222766428,0.001713,26.8332470448843,1
2.14,0.0786371644993324,-0.169591463407915,0.00214653155478195,0.0116207816125944,0.0296059566775924,0.001737,25.0671219197361,1
2.16,0.0752507930957854,-0.169046228826877,0.00237729804769853,0.0114680091348491,0.0321440737556671,0.001622,23.5915825059527,1
2.18,0.0718757886772854,-0.168454757553558,0.0026049911074728,0.0113132766039241,0.0346465541901537,0.001643,22.399650043127,1
2.2,0.0685130694667558,-0.167817700588065,0.00282957222626161,0.011156651316051,0.0371129937070194,0.001879,21.4841706972888,1
2.22,0.0651635405936926,-0.167135716276272,0.00305100424042236,0.0109982004657266,0.0395430031080153,0.002191,20.8378275205127,1
2.24,0.0618280939499978,-0.166409470034885,0.00326925132829832,0.0108379911275981,0.0419362084161961,0.002183,20.4531523706122,1
2.26,0.0585076080513411,-0.16563963407364,0.00348427900759178,0.0106760902333456,0.0442922508322638,0.002057,20.3225377771709,1
2.28,0.0552029479040693,-0.164826887118301,0.00369605413227912,0.0105125645489581,0.0466107863052869,0.001838,20.4382487405055,1
2.3,0.0519149648775718,-0.163971914142006,0.00390454488918704,0.0103474806635601,0.048891485809186,0.001818,20.7924344504906,1
2.32,0.0486444965820746,-0.16307540609115,0.00410972079425349,0.0101809049690418,0.051134035400942,0.00174,21.3771399125761,1
2.34,0.0453923667519279,-0.162138059610093,0.00431155268835219,0.010012903636759,0.0533381357258307,0.001724,22.1843174686474,1
2.36,0.0421593851343036,-0.161160576775446,0.00451001273278254,0.00984354260735834,0.0555035022720816,0.001714,23.2058382008045,1
2.38,0.0389463473832578,-0.160143664825335,0.00470507440446728,0.00967288757170854,0.0576298657928831,0.002138,24.4335032064757,1
2.4,0.0357540349592907,-0.159088035880353,0.00489671249062979,0.00950100393791283,0.0597169707857077,0.002107,25.8590547337109,1
2.42,0.0325832150341918,-0.157994406694105,0.00508490308323978,0.00932795684111439,0.0617645772530935,0.002207,27.4741871658808,1
2.44,0.0294346404012181,-0.156863498369326,0.00526962357312235,0.00915381110001419,0.0637724589564144,0.00189,29.2705578453849,1
2.46,0.0263090493906107,-0.155696036107971,0.00545085264368946,0.00897863122257811,0.0657404048637957,0.001733,31.2397977264282,1
2.48,0.0232071657903927,-0.154492748932976,0.00562857026434221,0.00880248136738547,0.0676682176367152,0.001704,33.3735218472927,1
2.5,0.0201296987724371,-0.153254369439444,0.00580275768352178,0.00862542534713773,0.0695557145031174,0.001812,35.66333961296,1
2.52,0.0170773428236833,-0.151981633528699,0.00597339742155337,0.00844752660442802,0.0714027268790645,0.00177,38.1008648793501,1
2.54,0.0140507776825988,-0.150675280149618,0.00614047326309339,0.008268848196285,0.073209100514255,0.00186,40.6777258308826,1
2.56,0.0110506682808442,-0.149336051037012,0.00630397024920104,0.00808945277204469,0.0749746947789802,0.00211,43.3855746434564,1
2.58,0.00807766469003286,-0.147964690463808,0.00646387466915093,0.00790940256956518,0.0766993831297853,0.002263,46.2160969253845,1
2.6,0.00513240207353801,-0.146561944984026,0.00662017405200787,0.007728759395226,0.0783830527820513,0.001974,49.1610209292424,1
2.62,0.00221550064337869,-0.145128563182025,0.00677285715787088,0.0075475846108216,0.0800256049282737,0.001884,52.2121265279843,1
2.64,-0.000672434377835985,-0.143665295417358,0.00692191396876339,0.00736593911127803,0.0816269537485326,0.001739,55.361253949142,1
2.66,-0.00353081279005129,-0.142172893588811,0.0070673356793386,0.00718388332843844,0.0831870274291262,0.001621,58.6003122613248,1
2.68,-0.00635905944399202,-0.140652110878426,0.00720911468733329,0.00700147720210526,0.0847057675877707,0.001584,61.9212876076272,1
2.7,-0.00915661426437887,-0.139103701506609,0.00734724458358019,0.0068187801648407,0.0861831287351791,0.001687,65.3162511810394,1
2.72,-0.0119229322683506,-0.137528420497588,0.0074817201418425,0.00663585113936321,0.0876190785733755,0.001939,68.7773669373051,1
2.74,-0.0146574835791358,-0.135927023438917,0.00761253730847705,0.00645274852400801,0.0890135980466269,0.002033,72.2968990411084,1
2.76,-0.0173597534349031,-0.134300266239833,0.00773969319175903,0.00626953017340734,0.0903666809339896,0.002294,75.8672190418652,1
2.78,-0.0200292421928567,-0.132648904897401,0.00786318605090575,0.00608625338769765,0.0916783333690958,0.001855,79.4808127758605,1
2.8,-0.0226654653287466,-0.130973695271884,0.00798301528499052,0.00590297491231643,0.0929485747350967,0.001834,83.1302869917472,1
2.82,-0.0252679534317108,-0.129275392844485,0.00809918142155561,0.00571975090809755,0.0941774365878203,0.001905,86.8083756969724,1
2.84,-0.0278362521944797,-0.127554752495934,0.00821168610490603,0.00553663694924489,0.0953649626412201,0.001743,90.507946222987,1
2.86,-0.0303699223991543,-0.125812528285195,0.0083205320843303,0.00535368801804758,0.0965112092694156,0.001672,94.2220050074746,1
2.88,-0.0328685398984583,-0.124049473218203,0.00842572320203135,0.00517095848116781,0.0976162444662307,0.001837,97.9437030922998,1
2.9,-0.0353316955925669,-0.122266339036738,0.00852726438084945,0.00498850209254259,0.0986801486382731,0.002089,101.666341336154,1
2.92,-0.0377589954015557,-0.120463875991634,0.0086251616117724,0.00480637196919826,0.0997030136663355,0.002133,105.383375341332,1
2.94,-0.040150060233496,-0.118642832634133,0.00871942194119712,0.00462462059055843,0.100684943021811,0.001973,109.088420094333,1
2.96,-0.042504525948352,-0.116803955604779,0.00881005345810316,0.0044432997903306,0.101626051890385,0.001857,112.775254320488,1
2.98,-0.0448220433176299,-0.114947989419718,0.00889706528098726,0.00426246074070618,0.102526466808236,0.001749,116.437824552931,1
3,-0.047102277979823,-0.113075676263904,0.00898046754454698,0.00408215394305551,0.1033863250072,0.001743,120.070248916846,1
3.02,-0.0493449103918454,-0.111187755796892,0.00906027138632788,0.00390242923358506,0.104205775462511,0.00167,123.666820629993,1
3.04,-0.0515496357763764,-0.109284964937996,0.00913648893313506,0.00372333575410998,0.104984977670433,0.001682,127.222011221045,1
3.06,-0.0537161640651438,-0.107368037675104,0.00920913328717479,0.00354492195426538,0.105724102063,0.001694,130.730473467473,1
3.08,-0.0558442198383012,-0.105437704865196,0.00927821851207522,0.00336723557720618,0.106423328836577,0.002067,134.187044055046,1
3.1,-0.057933542260042,-0.103494694057521,0.00934375961891981,0.00319032367517534,0.107082849403419,0.002099,137.586745961313,1
3.12,-0.0599838850103912,-0.101539729288256,0.00940577255212339,0.0030142325781903,0.107702865591314,0.001964,140.924790565663,1
3.14,-0.0619950162130454,-0.0995735308905642,0.00946427417487111,0.00283900788162499,0.108283588406671,0.001942,144.19657948903,1
3.16,-0.0639667183596527,-0.0975968153285918,0.00951928225462509,0.0026646944653979,0.108825239496987,0.001906,147.397706166357,1
3.18,-0.065898788230485,-0.0956102950027135,0.00957081544854126,0.00249133646580125,0.109328049728397,0.001729,150.523957155293,1
3.2,-0.0677910368114911,-0.0936146780823253,0.00961889328869274,0.00231897728431357,0.109792259647698,0.00181,153.571313184869,1
3.22,-0.069643289207913,-0.0916106683294091,0.00966353616728774,0.00214765957823999,0.110218119707902,0.00172,156.53594994808,1
3.24,-0.0714553845543274,-0.089598964917484,0.00970476532158738,0.00197742524004841,0.110605889031326,0.001881,159.414238642586,1
3.26,-0.0732271759213056,-0.0875802622744731,0.00974260281872445,0.00180831540811671,0.11095583562787,0.002059,162.202746264008,1
3.28,-0.0749585302188858,-0.0855552499210955,0.00977707154062538,0.0016403704663247,0.111268237180816,0.002126,164.898235656335,1
3.3,-0.0766493280966581,-0.0835246122937078,0.0098081951686465,0.00147363001586046,0.11154337895136,0.00196,167.497665324346,1
3.32,-0.078299463840712,-0.0814890286078101,0.00983599816821083,0.00130813290347636,0.111781555510284,0.001797,169.998189013087,1
3.34,-0.0799088452675153,-0.0794491726875456,0.00986050577345499,0.00114391719424673,0.111983069952153,0.001736,172.397155059496,1
3.36,-0.0814773936145332,-0.0774057128103083,0.00988174397151238,0.00098102016241006,0.11214823268751,0.001484,174.692105521732,1
3.38,-0.0830050434279729,-0.0753593115746927,0.00989973948691696,0.000819478312601159,0.112277362727077,0.00168,176.880775091623,1
3.4,-0.0844917424476353,-0.0733106257431627,0.00991451976600686,0.000659327358596825,0.112370786906872,0.001659,178.96108979595,1
3.42,-0.0859374514887675,-0.0712603060996146,0.00992611296108005,0.000500602219766534,0.112428839153331,0.00189,180.931165492447,1
3.44,-0.0873421443212096,-0.069208997321051,0.00993454791464412,0.000343337034032724,0.112451861651103,0.002224,182.789306166438,1
3.46,-0.0887058075457429,-0.067157337826243,0.00993985414353373,0.000187565131678833,0.11244020294766,0.002183,184.534002034235,1
3.48,-0.0900284404677806,-0.0651059596611455,0.00994206182300857,3.33190595824177e-05,0.112394219408493,0.001964,186.16392745948,1
3.5,-0.091310054968479,-0.0630554883556917,0.00994120177086009,-0.000119369442137427,0.112314273892885,0.001794,187.677938688759,1
3.52,-0.0925506753732422,-0.0610065428061956,0.00993730543138818,-0.000270469429776541,0.112200736317796,0.001758,189.075071412881,1
3.54,-0.0937503383177614,-0.0589597351465227,0.00993040485936918,-0.000419950767257943,0.112053982613766,0.001679,190.354538160286,1
3.56,-0.0949090926116794,-0.0569156706394017,0.00992053270405449,-0.000567784111861185,0.111874395565287,0.001696,191.515725529215,1
3.58,-0.0960269990999154,-0.0548749475511099,0.00990772219315822,-0.000713940929589246,0.111662364126865,0.001725,192.558191265119,1
3.6,-0.0971041305216141,-0.0528381570392723,0.00989200711668675,-0.000858393495611874,0.111418282615382,0.002082,193.48166119017,1
3.62,-0.0981405713670064,-0.0508058830561875,0.00987342181094486,-0.00100111487616463,0.111142551870621,0.00218,194.286025991425,1
3.64,-0.0991364177321077,-0.0487787022292799,0.00985200114251384,-0.0011420789494512,0.110835578152951,0.002194,194.971337874498,1
3.66,-0.100091777171238,-0.0467571837628292,0.00982778049208316,-0.00128126039938635,0.110497773066932,0.001969,195.5378070895,1
3.68,-0.10100676854759,-0.0447418893409578,0.00980079573837877,-0.00141863471219664,0.110129553401244,0.0019,195.98579833607,1
3.7,-0.101881521881884,-0.0427333730335124,0.00977108324215539,-0.00155417817340625,0.109731341401535,0.001611,196.315827054286,1
3.72,-0.102716178199086,-0.04073218119639,0.00973867983011867,-0.00168786787787241,0.109303563813633,0.001593,196.528555608273,1
3.74,-0.103510889373319,-0.0387388523903022,0.00970362277887578,-0.00181968171690867,0.108846652149118,0.00186,196.624789369344,1
3.76,-0.10426581797109,-0.0367539172941282,0.00966594979901522,-0.00194959837822683,0.108361042907241,0.00201,196.605472705433,1
3.78,-0.104981137092745,-0.034777898613708,0.00962569901907249,-0.00207759735741829,0.107847176225228,0.002089,196.471684883619,1
3.8,-0.105657030212353,-0.0328113110167406,0.00958290896961041,-0.00220365893500299,0.107305497075181,0.002359,196.224635892452,1
3.82,-0.106293691016061,-0.0308546610441007,0.00953761856735805,-0.00232776419350982,0.106736454061725,0.001918,195.865662190817,1
3.84,-0.106891323238904,-0.0289084470443871,0.00948986709930973,-0.00244989500440419,0.106140499693034,0.001859,195.396222389961,1
3.86,-0.107450140500244,-0.0269731591029548,0.00943969420695592,-0.00257003402794654,0.105518090066148,0.001872,194.817892875302,1
3.88,-0.107970366137861,-0.0250492789768617,0.0093871398705594,-0.00268816470882095,0.104869685027047,0.001724,194.132363374542,1
3.9,-0.108452233040703,-0.0231372800264655,0.00933224439342221,-0.00280427128141522,0.104195747433955,0.001782,193.341432478586,1
3.92,-0.108895983480405,-0.0212376271611691,0.00927504838621299,-0.00291833875851271,0.103496743266483,0.001845,192.447003121678,1
3.94,-0.109301868941711,-0.0193507767828124,0.00921559275143905,-0.00303035292810508,0.102773141520125,0.002079,191.451078027027,1
3.96,-0.109670149951768,-0.0174771767309001,0.00915391866796411,-0.0031403003520173,0.102025413756969,0.002075,190.355755124194,1
3.98,-0.110001095908425,-0.0156172662363739,0.00909006757563623,-0.00324816835626372,0.101254034907875,0.001962,189.163222944364,1
4,-0.110294984907435,-0.0137714758595119,0.00902408115982516,-0.00335394504973909,0.100459481212461,0.001968,187.875755999589,1
4.02,-0.110552103568823,-0.0119402274678005,0.00895600133613999,-0.00345761928750721,0.0996422319271417,0.001771,186.495710151938,1
4.04,-0.110772746862475,-0.0101239341802628,0.00888587023533316,-0.00355918068884966,0.0988027679445125,0.001931,185.025517978331,1
4.06,-0.110957217932879,-0.00832300033850726,0.00881373018819974,-0.00365861961969844,0.0979415724454569,0.001714,183.467684136858,1
4.08,-0.111105827923156,-0.00653782146483699,0.00873962371058975,-0.00375592719889514,0.0970591302820552,0.001618,181.824780740119,1
4.1,-0.111218895798376,-0.00476878423218423,0.00866359348842843,-0.00385109529113131,0.0961559275719495,0.001758,180.099442741157,1
4.12,-0.111296748168348,-0.00301626644174587,0.00858568236294929,-0.00394411649272034,0.0952324522513166,0.002064,178.294363337266,1
4.14,-0.111339719109848,-0.00128063698961825,0.00850593331600346,-0.00403498413819579,0.0942891932058458,0.002001,176.412289396929,1
4.16,-0.111348149988355,0.000437744149822624,0.00842438945544487,-0.00412369228611608,0.0933266406251008,0.002149,174.456016914984,1
4.18,-0.111322389279379,0.00213852594766368,0.0083410940006498,-0.00421023571982826,0.0923452854347673,0.001906,172.428386500985,1
4.2,-0.111262792389422,0.00382136633332682,0.00825609026814153,-0.00429460993617913,0.091345619369271,0.001889,170.332278905535,1
4.22,-0.111169721476667,0.00548593220906306,0.00816942165737435,-0.00437681114086381,0.0903281349600675,0.00173,168.170610589302,1
4.24,-0.111043545271376,0.00713189946442168,0.00808113163656921,-0.00445683624791123,0.0892933250842489,0.001666,165.946329339236,1
4.26,-0.110884638896091,0.00875895298211473,0.00799126372864703,-0.00453468287042124,0.0882416827124999,0.001689,163.662409936357,1
4.28,-0.110693383685751,0.010366786639164,0.00789986149737694,-0.00461034930833498,0.0871737010788038,0.002084,161.32184987936,1
4.3,-0.110470167007768,0.0119551033115567,0.00780696853367577,-0.00468383454551731,0.0860898736208711,0.002141,158.927665168051,1
4.32,-0.110215382082005,0.0135236148779356,0.00771262844194024,-0.00475513824941525,0.0849906934744595,0.002305,156.482886150608,1
4.34,-0.109929427800788,0.0150720422136172,0.00761688482649079,-0.00482426076021979,0.0838766531150341,0.001925,153.990553438386,1
4.36,-0.109612708549094,0.0166001151778108,0.00751978127829459,-0.00489120307377897,0.0827482450808148,0.001806,151.45371389187,1
4.38,-0.109265634024866,0.0181075726151358,0.00742136136177693,-0.00495596684983664,0.0816059612119844,0.001758,148.875416681211,1
4.4,-0.108888619059431,0.0195941623424823,0.00732166860164882,-0.00501855440217497,0.0804502920149517,0.001663,146.258709424658,1
4.42,-0.108482083438312,0.0210596411236556,0.00722074647007651,-0.0050789686742618,0.0792817280638829,0.001693,143.60663440797,1
4.44,-0.108046451722264,0.0225037746715494,0.00711863837388763,-0.00513721325993709,0.0781007581457871,0.001751,140.922224887788,1
4.46,-0.107582153068636,0.0239263376143095,0.00701538764186595,-0.00519329237386083,0.0769078702991592,0.002165,138.208501481778,1
4.48,-0.107089621053196,0.0253271134819442,0.00691103751229356,-0.0052472108563114,0.0757035507007586,0.002117,135.468468648144,1
4.5,-0.106569293492446,0.0267058946713901,0.00680563112068363,-0.00529897414931861,0.0744882847206227,0.001949,132.70511125701,1
4.52,-0.106021612266424,0.0280624824323391,0.00669921148764335,-0.005348588307506,0.0732625559198041,0.001799,129.921391255956,1
4.54,-0.105447023141985,0.0293966868336819,0.00659182150677494,-0.00539605998343575,0.0720268459030322,0.001881,127.120244431891,1
4.56,-0.10484597559678,0.030708326727249,0.00648350393287509,-0.00544139641241134,0.0707816347880126,0.001792,124.304577271233,1
4.58,-0.104218922643867,0.0319972297208763,0.00637430137026396,-0.00548460541470807,0.0695274005451338,0.001714,121.477263920223,1
4.6,-0.103566320656989,0.0332632321387535,0.00626425626122604,-0.00552569538215016,0.0682646189256175,0.001612,118.641143247047,1
4.62,-0.102888629196654,0.0345061789805348,0.00615341087470434,-0.00556467526618975,0.0669937637689273,0.00186,115.799016007281,1
4.64,-0.102186310836972,0.0357259238866085,0.00604180729510757,-0.00560155457852407,0.0657153062478883,0.002039,112.953642113998,1
4.66,-0.101459830993338,0.0369223290887968,0.00592948741129062,-0.0056363433731309,0.0644297154180222,0.00214,110.107738013766,1
4.68,-0.100709657750984,0.0380952653719309,0.00581649290569921,-0.00566905224782026,0.0631374572425685,0.001955,107.263974169562,1
4.7,-0.0999362616944949,0.0392446120165562,0.00570286524373462,-0.00569969232065187,0.0618389955110743,0.001797,104.4249726515,1
4.72,-0.0991401157382838,0.0403702567597119,0.00558864566328807,-0.00572827523654786,0.0605347910117544,0.001735,101.593304836125,1
4.74,-0.0983216949580166,0.0414720957397116,0.00547387516435212,-0.00575481315298046,0.0592253014587314,0.001747,98.7714892148786,1
4.76,-0.0974814764231507,0.0425500334396506,0.00535859449890699,-0.00577931872676104,0.0579109816793917,0.001618,95.9619893121826,1
4.78,-0.0966199390305673,0.0436039826347125,0.00524284416098484,-0.00580180510946781,0.0565922833015193,0.001572,93.1672117134471,1
4.8,-0.0957375633393156,0.0446338643335128,0.00512666437688568,-0.00582228593682746,0.055269654753296,0.001977,90.3895042031833,1
4.82,-0.0948348314065303,0.0456396077195803,0.00501009509557513,-0.00584077532115011,0.0539435410359275,0.00205,87.6311540132519,1
4.84,-0.0939122266245613,0.0466211500885394,0.00489317597926992,-0.00585728784010791,0.0526143837054533,0.002154,84.894386181145,1
4.86,-0.0929702335593625,0.0475784367850699,0.00477594639422368,-0.00587183852791507,0.0512826208763855,0.001961,82.18136201807,1
4.88,-0.0920093377901393,0.0485114211400687,0.00465844540165925,-0.00588444286949326,0.0499486867524084,0.001856,79.4941776864726,1
4.9,-0.0910300257503434,0.0494200643987835,0.00454071174892654,-0.00589511678372874,0.0486130121939041,0.001884,76.8348628865144,1
4.92,-0.0900327845699921,0.0503043356601448,0.00442278386080168,-0.00590387662609328,0.04727602373206,0.001707,74.2053796508901,1
4.94,-0.0890181019193933,0.0511642117969844,0.00430469983099483,-0.00591073916513207,0.0459381441909628,0.001784,71.6076212472601,1
