time,position,positionVelocity,angle,angleVelocity,force,calculationTime
5.16,-0.274217685693798,0.0355047955035032,0.0124994411198023,-0.00715364604376418,0.133967250585556,0.002808
5.18,-0.273483235686557,0.0379405471860178,0.0123564471969758,-0.00715327008358799,0.132385358214378,0.002708
5.2,-0.272700358797667,0.0403474836223144,0.0122134725671596,-0.0071517157164633,0.130788207054138,0.003124
5.22,-0.271869634313425,0.0427253066078758,0.012070545353783,-0.00714852593382948,0.129179507493973,0.004631
5.24,-0.270991646764695,0.0450737898709311,0.011927701832404,-0.00714334210244044,0.127562761306763,0.003935
5.26,-0.270066984530037,0.0473927748988216,0.0117849845479453,-0.00713589558921141,0.125940591096878,0.003052
5.28,-0.269096238652885,0.0496821537054312,0.0116424407900131,-0.0071259803092288,0.124315679073334,0.002837
5.3,-0.268080001820004,0.0519418699351998,0.0115001213381365,-0.00711345317149582,0.122690364718437,0.003805
5.32,-0.267018867396201,0.0541719121343563,0.0113580793119298,-0.00709822313536347,0.121066778898239,0.004717
5.34,-0.265913428567271,0.0563723096540303,0.0112163691974583,-0.007080244524515,0.119446620345116,0.002899
5.36,-0.264764277608383,0.0585431242047851,0.0110750460698406,-0.00705950407891196,0.117831416428089,0.002903
5.38,-0.263572005270374,0.0606844465089619,0.0109341649962751,-0.00703601585107695,0.115985490381718,0.002687
5.4,-0.262337246484486,0.0627917676389794,0.0107938499465805,-0.00700287190265186,0.113627970218658,0.004153
5.42,-0.261060781190738,0.06485509511598,0.0106544458305839,-0.00694487454835032,0.111449353396893,0.004574
5.44,-0.25974345450789,0.0668779032985739,0.0105164007310516,-0.00686689874671655,0.109430737793446,0.002762
5.46,-0.258386045815453,0.0688632919700066,0.0103800720781534,-0.00677313956881829,0.107554942369461,0.002962
5.48,-0.256989275897008,0.0708140211257867,0.0102457394714059,-0.0066671891040851,0.105807304382324,0.002921
5.5,-0.255553813233991,0.0727325611446779,0.0101136157689195,-0.00655213291546949,0.104173570871353,0.004546
5.52,-0.25408027970898,0.0746211016700114,0.00998385689792895,-0.0064305815230777,0.102641299366951,0.004045
5.54,-0.25256925585941,0.0764815876873798,0.00985657065580345,-0.00630473992575801,0.101199746131897,0.003035
5.56,-0.251021285432753,0.0783157533052211,0.00973182417966744,-0.00617647128853445,0.0998541340231895,0.002702
5.58,-0.249436876483024,0.0801254338527491,0.00960964598657792,-0.00604777648501754,0.0985767543315887,0.003579
5.6,-0.247816505766559,0.0819119238451655,0.00949003273760619,-0.00591984191644591,0.0973592773079872,0.004583
5.62,-0.24616062577313,0.0836763554743358,0.00937295976932027,-0.00579361475391875,0.0961947068572044,0.003607
5.64,-0.244469667709354,0.0854197249046415,0.00925838542559601,-0.00566984798964251,0.0950773358345032,0.002657
5.66,-0.242744043965481,0.0871429176408284,0.00914625451421718,-0.0055491429528234,0.0942267552018166,0.002788
5.68,-0.240984106364873,0.0888511050500242,0.00903643532815577,-0.00543855381901914,0.0934796631336212,0.003816
5.7,-0.239190135142602,0.090546274818231,0.00892870233098006,-0.00534041429129372,0.0926992297172546,0.003771
5.72,-0.237362397444744,0.0922277481768827,0.00882282261802595,-0.00525312787880576,0.0918897688388824,0.002654
5.74,-0.235501173119098,0.0938949336503645,0.00871859324959228,-0.00517529299943542,0.0910556614398956,0.002792
5.76,-0.233606752960359,0.0955473279623898,0.00861583742362033,-0.00510569609576886,0.0902004390954971,0.002505
5.78,-0.231679437115433,0.0971844991137417,0.00851440104246701,-0.00504327908901045,0.0893267840147018,0.002599
5.8,-0.229719533826741,0.0988060695046093,0.00841414992044789,-0.00498710781438115,0.0884376093745232,0.004015
5.82,-0.227727358301898,0.100411720173559,0.00831496729817331,-0.00493637289025319,0.0875352621078491,0.003445
5.84,-0.22570323165382,0.102001179515917,0.00821675156508036,-0.00489036801848424,0.0866216421127319,0.002661
5.86,-0.223647480042888,0.103574214357906,0.00811941437431842,-0.00484847242808867,0.0856991708278656,0.002744
5.88,-0.22156043380839,0.105130639955624,0.00802287881955615,-0.0048101622361421,0.0847685039043427,0.002558
5.9,-0.219442426846018,0.106670285388035,0.00792707804836476,-0.00477495540631162,0.0838316977024078,0.003389
5.92,-0.217293796059503,0.108193020751399,0.00783195404597966,-0.00474244974348616,0.0828916877508163,0.004058
5.94,-0.21511488036991,0.109698774199546,0.00773745580724995,-0.0047123461125547,0.082254633307457,0.002667
5.96,-0.212905960387913,0.111193448817584,0.00764344850333709,-0.00469333042414752,0.0815495550632477,0.00246
5.98,-0.210667271023312,0.112675711765557,0.00754973161141751,-0.00468328962681465,0.0807855129241943,0.002651
6,-0.208399072048113,0.114144409569114,0.00745614362818187,-0.00468043276746855,0.079970508813858,0.003416
6.02,-0.206101644720952,0.11559854696071,0.0073625560540684,-0.00468324868785201,0.0791890099644661,0.004265
6.04,-0.203775273706891,0.117038778553275,0.00726884550449065,-0.00469273677855124,0.078639455139637,0.002829
6.06,-0.201420191839069,0.118469633113703,0.00717481008805715,-0.00471575245765931,0.0779870674014091,0.002575
6.08,-0.199036606664175,0.119889110615437,0.00708020805546131,-0.00474942819961181,0.0772453248500824,0.002569
6.1,-0.196624763067535,0.121295477095585,0.00698485035835904,-0.00479135866070652,0.0764256790280342,0.002835
6.12,-0.194184938354389,0.122687224419496,0.0068885921558004,-0.00483952611912278,0.075537845492363,0.00403
6.14,-0.191717438078045,0.124063035826644,0.00679132570153086,-0.00489223687529439,0.0745909139513969,0.003211
6.16,-0.189222592339523,0.125421773232155,0.00669297415709074,-0.0049480922229847,0.0735918879508972,0.002668
6.18,-0.18670075262527,0.126762436117096,0.00659348639419617,-0.00500591849803118,0.0725472867488861,0.002523
6.2,-0.184152289153806,0.128084151741569,0.00649283271213437,-0.00506474548001122,0.071462906897068,0.002492
6.22,-0.181577588464047,0.129386160763782,0.00639100104387682,-0.00512377909306912,0.0703431367874146,0.003516
6.24,-0.178977051424474,0.130667789534049,0.00628799389749546,-0.00518235513610654,0.0691927671432495,0.004024
6.26,-0.176351091442755,0.131928457755128,0.00618382568412776,-0.00523994687734855,0.0680155381560326,0.002642
6.28,-0.173700132805256,0.133167657831515,0.00607852031089762,-0.00529613095026887,0.0668141394853592,0.002527
6.3,-0.171024609429262,0.134384934248379,0.00597210944903744,-0.00535055390201996,0.0655921399593353,0.002576
6.32,-0.168324963650859,0.135579900625856,0.00586463090120316,-0.00540295572046808,0.0643517673015594,0.003035
6.34,-0.16560164510471,0.136752213474757,0.00575612714276361,-0.00545312890059258,0.0630947574973106,0.004688
6.36,-0.162855109962817,0.137901562541484,0.00564664442929848,-0.00550090272743347,0.0618238411843777,0.004079
6.38,-0.160085820076228,0.139027690168257,0.00553623178068871,-0.00554617134036462,0.0622050389647484,0.00276
6.4,-0.157293917368148,0.140162847958384,0.00542445262724442,-0.00563762508525572,0.0632710456848145,0.002716
6.42,-0.154479087369243,0.1413204252196,0.00531017744682563,-0.00579590533184203,0.063878059387207,0.003505
6.44,-0.151640970830591,0.142491510799132,0.00519219483159578,-0.00600856360234826,0.064077727496624,0.004681
6.46,-0.148779376486543,0.143668216971647,0.00506952365716973,-0.00626500791249825,0.0639144256711006,0.003489
6.48,-0.14589426203637,0.144843534501988,0.0049413787700286,-0.00655622284838128,0.0634266585111618,0.002714
6.5,-0.142985717746675,0.146011215493026,0.00480714176080566,-0.00687454063493188,0.0626474544405937,0.002844
6.52,-0.140053952315831,0.14716566432568,0.00466633611312797,-0.00721343228167724,0.0615173913538456,0.004089
6.54,-0.137099297887436,0.148300131745986,0.00451863192447448,-0.00756475768049371,0.0597351565957069,0.004522
6.56,-0.134122280345374,0.149401992380871,0.00436394945897445,-0.00791162711567018,0.0578137114644051,0.002703
6.58,-0.131123577992284,0.150468629279054,0.00420239666675322,-0.00825215182229316,0.0557649880647659,0.002621
6.6,-0.128103919158842,0.151497656505262,0.00403411615974685,-0.00858475256042798,0.0535989999771118,0.002595
6.62,-0.125064077962476,0.152486881249884,0.00385927968590662,-0.00890809343550016,0.0513256303966045,0.004111
6.64,-0.12200487047424,0.153434300901459,0.00367808338731535,-0.00922106964544583,0.0489535629749298,0.004666
6.66,-0.118927151152198,0.154338079322381,0.00349074360173444,-0.00952276536192369,0.0464232824742794,0.002787
6.68,-0.115831822822226,0.155195215781829,0.00329751311390394,-0.00981044979866411,0.0439919382333755,0.002841
6.7,-0.112719798186465,0.156007723431348,0.0030986248774756,-0.0100888378911922,0.0414854139089584,0.00286
6.72,-0.109591983688054,0.156774215121935,0.00289426917093675,-0.0103574844679254,0.0388901010155678,0.004626
6.74,-0.10644931619625,0.157493035358346,0.00268464977131807,-0.0106154841362129,0.0362138263881207,0.00419
6.76,-0.103292764193084,0.158162678319193,0.00246998693387997,-0.0108620935988071,0.033463466912508,0.002806
6.78,-0.10012332496745,0.15878176910688,0.00225051447697359,-0.0110966991303548,0.0306458175182343,0.002922
6.8,-0.0969420220144465,0.159349061972357,0.00202647725467489,-0.0113188103031762,0.0277668349444866,0.003582
6.82,-0.093749902617423,0.159863423818427,0.0017981289685097,-0.0115280323345528,0.0248321108520031,0.004738
6.84,-0.0905480356673563,0.160323826962587,0.00156573038736357,-0.0117240528994831,0.0218474417924881,0.003464
6.86,-0.0873375095155115,0.160729353045685,0.00132954765888755,-0.0119066461635078,0.0191815234720707,0.002758
6.88,-0.0841193589755399,0.16108627443348,0.00108974432468621,-0.0120863039590033,0.0166942197829485,0.002857
6.9,-0.0808945207718062,0.161398128091835,0.000846315422102075,-0.0122693937471097,0.0140905939042568,0.003944
6.92,-0.0776639184332597,0.161662696694935,0.000599214857872909,-0.0124536632954276,0.0135457431897521,0.004668
6.94,-0.0744280954064554,0.161920207222415,0.00034780453667035,-0.0127005961564707,0.0125226024538279,0.003081
6.96,-0.0711872855028492,0.162161397377741,9.09563303622154e-05,-0.0129977378777072,0.0110679538920522,0.002769
6.98,-0.0679418985013236,0.162377932159784,-0.000172225798880522,-0.0133343216698351,0.00922135729342699,0.002944
7,-0.0646925030432629,0.162562259838424,-0.000442436739757965,-0.0137009888257867,0.00701877195388079,0.004631
7.02,-0.0614398116972055,0.162707539010735,-0.000720196733815602,-0.0140896241481332,0.00449251336976886,0.004073
7.04,-0.0581846674871769,0.16280756516893,-0.00100587465348293,-0.0144931979584995,0.00167042016983032,0.002794
7.06,-0.054928032049031,0.162856681323666,-0.00129970794650779,-0.0149055905523472,-0.0014218408614397,0.00266
7.08,-0.0516709751218547,0.162849733867779,-0.00160181980375023,-0.0153214899340148,-0.00476171215996146,0.003113
7.1,-0.0484146651026405,0.162782010380247,-0.00191223405922358,-0.0157362671870986,-0.00832798704504967,0.004681
7.12,-0.04516036049976,0.162649211937653,-0.00223088815686356,-0.01614590767512,-0.0121027640998363,0.003847
7.14,-0.0419094023197676,0.162447387464966,-0.00255764420848346,-0.016546888859068,-0.0163665637373924,0.002874
7.16,-0.0386632653514724,0.162167109446162,-0.00289221121977496,-0.0169274146172038,-0.0208414234220982,0.002989
7.18,-0.035423558748477,0.161804368545266,-0.00323414250527372,-0.0172837037593724,-0.0254214573651552,0.003606
7.2,-0.0321919512574053,0.161357214685778,-0.00358294527374791,-0.0176149244714796,-0.0300974138081074,0.004656
7.22,-0.0289701488925954,0.16082387113573,-0.00393811123432942,-0.0179203577887737,-0.0356484353542328,0.003334
7.24,-0.0257600453096874,0.160187349914787,-0.00429888793826181,-0.018176294061707,-0.0422244593501091,0.002781
7.26,-0.0225639033114483,0.159427723045501,-0.00466400196496666,-0.0183543183544255,-0.0485977604985237,0.002824
7.28,-0.019384144905503,0.158548997506754,-0.00503196649842076,-0.0184614948002085,-0.0547792389988899,0.004028
7.3,-0.0162231142933884,0.157554947247752,-0.00540142826873898,-0.0185041209055346,-0.060777835547924,0.004379
7.32,-0.0130830821303693,0.156449153231509,-0.00577115319883072,-0.0184878247140578,-0.0666004568338394,0.002809
7.34,-0.00996624897181242,0.155235044740041,-0.00614001397288071,-0.018417659926188,-0.0716636627912521,0.002901
7.36,-0.00687463309864717,0.153927420575309,-0.00650715174572361,-0.0183154340129786,-0.0764603093266487,0.002662
7.38,-0.00381005308843406,0.152531452965935,-0.00687199724504219,-0.0181883120372563,-0.0812119543552399,0.004308
7.4,-0.000774267381235469,0.151047983617334,-0.00723405797461638,-0.018036810591769,-0.085455983877182,0.004268
7.42,0.00223107261585365,0.149486874464277,-0.00759298569265126,-0.0178748461005631,-0.0894038677215576,0.003014
7.44,0.00520447143394285,0.147853857908584,-0.00794864775406648,-0.0177100731604803,-0.0934089794754982,0.003245
7.46,0.0081444792873113,0.146147769984573,-0.00830096087044475,-0.0175397754493202,-0.0975586026906967,0.003883
7.48,0.0110496060649555,0.144365741938206,-0.00864976154844774,-0.0173586445803082,-0.101884566247463,0.004763
7.5,0.0139182980416245,0.142504280821236,-0.00899477017961736,-0.0171603713201404,-0.106175273656845,0.00366
7.52,0.016748972875375,0.140564017755974,-0.00933564191648968,-0.0169447375615027,-0.110424056649208,0.002702
7.54,0.0195400620981934,0.138545709004643,-0.00967202840891779,-0.0167116109586129,-0.114623993635178,0.002698
7.56,0.0222900136677982,0.136450240874101,-0.0100035795841631,-0.0164609515069168,-0.118416555225849,0.004086
7.58,0.0249973631767045,0.134285490782225,-0.0103300484478237,-0.0162031124545546,-0.122003264725208,0.004678
7.6,0.027660764417395,0.132055401661386,-0.0106513354974382,-0.0159424975148208,-0.125617876648903,0.002764
7.62,0.030278904418989,0.129759354290177,-0.0109673606352869,-0.0156766444780982,-0.129245758056641,0.002689
7.64,0.0328504606676387,0.127397013484994,-0.0112779984997192,-0.0154034867786909,-0.132874116301537,0.002654
7.66,0.0353741064220702,0.124968291595876,-0.0115830857045094,-0.0151212865234483,-0.136490732431412,0.004403
7.68,0.037848515547165,0.122473336812373,-0.0118824271311134,-0.0148286067034499,-0.140084728598595,0.004408
7.7,0.0402723669647922,0.119912506581001,-0.0121758014597322,-0.0145242628228836,-0.143645539879799,0.002699
7.72,0.0426443487743636,0.117286361158474,-0.012462966050464,-0.014207306244896,-0.147164106369019,0.002594
7.74,0.0449631620125284,0.114595633970889,-0.012743661157376,-0.013876974102597,-0.150631934404373,0.002684
7.76,0.0472275240037892,0.111841220344903,-0.013017613427935,-0.01353266788637,-0.154433563351631,0.004673
7.78,0.0494360949055689,0.109016507947455,-0.0132844240673854,-0.0131624352975968,-0.158337980508804,0.004417
7.8,0.0515874476367862,0.106119384846679,-0.0135435213677595,-0.0127609282060221,-0.162065923213959,0.002792
7.82,0.0536801672820969,0.103153179482154,-0.0137943065109534,-0.0123307822906216,-0.165620058774948,0.002634
7.84,0.0557129048910115,0.100121160019577,-0.0140362307755253,-0.0118743741743871,-0.168334513902664,0.003186
7.86,0.057684506729058,0.0970395804683766,-0.014268986259204,-0.0114134217980494,-0.17057366669178,0.004553
7.88,0.0595940730185876,0.0939175832853815,-0.014492592209436,-0.0109589394211537,-0.172822773456573,0.003591
7.9,0.061440792158143,0.0907548438225255,-0.0147071463658902,-0.0105077661546838,-0.174955070018768,0.002826
7.92,0.0632238707992813,0.0875535119669898,-0.0149127206089635,-0.0100604755952034,-0.176524728536606,0.002576
7.94,0.0649426455946083,0.0843244382751242,-0.0151095290674457,-0.00963072645506606,-0.178212657570839,0.003521
7.96,0.0665965373887493,0.0810651915737897,-0.0152978606370594,-0.00921234067369125,-0.180399999022484,0.004521
7.98,0.0681848440679414,0.0777659066380042,-0.0154777698373793,-0.00878804637670658,-0.182696998119354,0.004426
8,0.0697067422564803,0.0744243219434957,-0.015649079679328,-0.00835195237749757,-0.18487760424614,0.002847
8.02,0.0711614074253958,0.0710425835620563,-0.0158115608540622,-0.00790471512531202,-0.186939507722855,0.00298
8.04,0.0725480583855165,0.0676228794330531,-0.0159649971472818,-0.00744698831428593,-0.190368503332138,0.004472
8.06,0.0738656677599221,0.0641384018358305,-0.0161087497176799,-0.00693583335655154,-0.193765237927437,0.00403
8.08,0.0751129449339553,0.0605896336318608,-0.0162417277557583,-0.00636896819211438,-0.196678191423416,0.002705
8.1,0.076288696894347,0.05698585229581,-0.0163629235198932,-0.00575698602562538,-0.199136257171631,0.002521
8.12,0.0773919104048654,0.053335758536364,-0.0164715297124161,-0.00510934859711862,-0.201167479157448,0.002533
8.14,0.0784217406644325,0.0496474955877724,-0.0165669177082493,-0.00443447082943236,-0.202881932258606,0.004297
8.16,0.0793774841760188,0.0459270509421086,-0.0166485931429861,-0.00373737093580838,-0.204343214631081,0.00426
8.18,0.0802585447166236,0.0421791647024376,-0.0167161419394214,-0.00302106365052491,-0.205473095178604,0.002815
8.2,0.0810644360735461,0.038410097991663,-0.016769231975696,-0.00229073408561797,-0.206282719969749,0.002591
8.22,0.0817947950389075,0.0346258904071974,-0.0168076306285844,-0.00155115222979275,-0.206784591078758,0.002571
8.24,0.0824493767284479,0.0308323349315819,-0.0168311963795836,-0.000806663362239152,-0.207002386450768,0.004251
8.26,0.0830280474812217,0.0270347611042751,-0.0168398673274213,-6.08881181762027e-05,-0.206949785351753,0.004355
8.28,0.0835307775524742,0.0232382311683623,-0.0168336498589714,0.000682961728088696,-0.206639781594276,0.002532
8.3,0.0839576359108846,0.0194475543689918,-0.0168126108798762,0.00142204288810521,-0.206085026264191,0.002784
8.32,0.0843087852538248,0.0156672944582201,-0.016776870728629,0.002153852552248,-0.20529730618,0.002716
8.34,0.0845844772734906,0.0119017872789141,-0.0167265967817034,0.00287618725581834,-0.204288214445114,0.004317
8.36,0.084785048142988,0.0081551451779809,-0.0166619976656903,0.0035871232801562,-0.203068867325783,0.004175
8.38,0.084910914145116,0.00443126686377923,-0.0165833179264322,0.00428499052778909,-0.201649636030197,0.00276
8.4,0.0849625675498928,0.00073385242445342,-0.0164908332828917,0.00496834014311375,-0.200040429830551,0.002505
8.42,0.0849405727365528,-0.00293358724197236,-0.0163848464313936,0.00563592182536243,-0.198251321911812,0.002973
8.44,0.084845562381445,-0.00656773326692622,-0.0162656831075809,0.00628668073065932,-0.196291357278824,0.004206
8.46,0.0846782338211892,-0.0101654384452737,-0.0161336885469831,0.00691972068778425,-0.194169372320175,0.003915
8.48,0.0844393456627606,-0.0137237229072584,-0.0159892244308954,0.00753429242577786,-0.191894009709358,0.002512
8.5,0.0841297144768007,-0.0172397701234694,-0.0158326660539359,0.00812978316684638,-0.18947359919548,0.002602
8.52,0.0837502115936918,-0.0207109206229087,-0.0156643997259137,0.00870570359002198,-0.187093883752823,0.002788
8.54,0.083301725346006,-0.0241381337616787,-0.0154847683889763,0.00926688206478759,-0.184697180986404,0.003926
8.56,0.0827851361790959,-0.0275212390937879,-0.015294036288504,0.00981636403977222,-0.182136878371239,0.004273
8.58,0.0822013565901187,-0.030857201925686,-0.0150924504593333,0.0103528260262203,-0.179421633481979,0.002753
8.6,0.0815513581175617,-0.0341431527587189,-0.014880282679753,0.0108751158656391,-0.176559597253799,0.002758
8.62,0.0808361681395878,-0.0373763770724954,-0.0146578262677345,0.0113822306148983,-0.173558741807938,0.002503
8.64,0.0800568668123065,-0.0405543115480831,-0.0144253932138169,0.0118733049780323,-0.170426964759827,0.004051
8.66,0.0792145840628276,-0.0436745423661627,-0.0141833115059957,0.0123476036637459,-0.167171657085419,0.00355
8.68,0.0783104967002949,-0.0467347951101862,-0.0139319227257018,0.0128045019048776,-0.163800179958344,0.002593
8.7,0.0773458256354862,-0.0497329340059563,-0.0136715798865844,0.0132434806455201,-0.160319373011589,0.002298
8.72,0.0763218332112679,-0.0526669515961299,-0.0134026455068086,0.0136641079902656,-0.156736508011818,0.002142
8.74,0.0752398205532126,-0.055534977049119,-0.0131254897674274,0.0140660491429858,-0.153057873249054,0.002219
8.76,0.0741011250299884,-0.0583352568726029,-0.0128404888804492,0.0144490354873638,-0.149289891123772,0.003142
8.78,0.0729071178812015,-0.0610661574538826,-0.0125480237435561,0.0148128668263039,-0.146000102162361,0.003481
8.8,0.071659092331239,-0.0637371143141621,-0.012248314283507,0.0151738489236594,-0.143201634287834,0.002422
8.82,0.0703581503482076,-0.0663578183485836,-0.0119412508172955,0.0155486543355843,-0.140189245343208,0.002318
8.84,0.0690053376621858,-0.0689242027680884,-0.0116265960162927,0.0159333817793472,-0.136975407600403,0.002273
8.86,0.0676017788751108,-0.0714324469996464,-0.0113041862591741,0.0163245579289962,-0.133571326732635,0.002509
8.88,0.0661486727937656,-0.073878950974505,-0.0109739236672864,0.0167190783842601,-0.129987239837646,0.003381
8.9,0.0646472882177631,-0.0762603153377198,-0.0106357692094689,0.0171141596999753,-0.126233413815498,0.003788
8.92,0.0630989599275853,-0.078573341231556,-0.0102897364531821,0.0175073226918249,-0.122318528592587,0.003041
8.94,0.0615050849915511,-0.0808149986173614,-0.00993588610356315,0.0178963302965724,-0.118251696228981,0.002494
8.96,0.0598671193116395,-0.082982434066638,-0.00957432117810953,0.0182791861154366,-0.114041045308113,0.002752
8.98,0.0581865742890241,-0.0850729509977636,-0.00920518260980702,0.0186540930038372,-0.109694629907608,0.002512
9,0.0564650137069174,-0.0870840077070514,-0.00882864539928583,0.0190194395498785,-0.105220168828964,0.004096
9.02,0.0547040507031373,-0.0890132103645906,-0.00844491510190028,0.019373780085896,-0.100673004984856,0.002904
9.04,0.0529053355240539,-0.0908592419132332,-0.00805421066018542,0.0197172208578415,-0.0962575376033783,0.002415
9.06,0.0510705049044698,-0.0926247707138894,-0.00765668972728644,0.0200557877846263,-0.0909988656640053,0.002433
9.08,0.0492013324594103,-0.0942934399858825,-0.00725267528598506,0.0203669132821606,-0.085707888007164,0.002519
9.1,0.0472997607784242,-0.0958647085443591,-0.00684270571327423,0.0206516141845234,-0.0803859978914261,0.003752
9.12,0.0453677430791441,-0.097338054811424,-0.00642730031939626,0.0209107813365641,-0.0750345289707184,0.003764
9.14,0.0434072428241588,-0.0987129759090075,-0.00600696182747802,0.0211451834783259,-0.0696555152535439,0.003264
9.16,0.041420233208092,-0.0999890015461629,-0.00558217856068876,0.0213554926237495,-0.0642507150769234,0.002934
9.18,0.0394086965576742,-0.101165688832871,-0.00515342641400748,0.0215422802323499,-0.0586571618914604,0.002592
9.2,0.0373746559245729,-0.102239408074932,-0.00472121906496738,0.0217011946022651,-0.0503660440444946,0.002589
9.22,0.0353206965732749,-0.10315756571283,-0.00428689360180905,0.0217542030529696,-0.0422344356775284,0.003519
9.24,0.0332498984092105,-0.103923289470579,-0.00385251698497153,0.0217063126403675,-0.0338431932032108,0.003608
9.26,0.0311653608619227,-0.104531499143165,-0.00342018519159934,0.0215496131147928,-0.0262147784233093,0.002554
9.28,0.0290700857615133,-0.104997035201922,-0.00299185977323381,0.0213054643530144,-0.0206063855439425,0.002627
9.3,0.0269665330745864,-0.105359245413466,-0.00256871267329609,0.0210315088203398,-0.0152417346835136,0.002565
9.32,0.0248567225285921,-0.105622807432063,-0.00215128562792461,0.0207331579469497,-0.0112171145156026,0.002805
9.34,0.0227423664527817,-0.105813784445915,-0.00173969270704438,0.0204477894115233,-0.00679491925984621,0.004116
9.36,0.0206249949502631,-0.105924336452601,-0.00133380883345988,0.0201619528462232,-0.000639269128441811,0.003952
9.38,0.018506555587922,-0.105920555498921,-0.000934169019775859,0.0198230549288362,0.00519135920330882,0.003261
9.4,0.0163892725504389,-0.105808686677952,-0.000541760142913629,0.0194384787519366,0.0109705189242959,0.003481
9.42,0.0142752986332547,-0.105589623975025,-0.000157504483635764,0.01900730424037,0.0162760019302368,0.003944
9.44,0.0121666865002463,-0.105272486805499,0.000217777983716902,0.0185406874867679,0.0211612917482853,0.003899
9.46,0.0100653169701182,-0.104865340761545,0.000583472391428175,0.0180479938515173,0.0252594538033009,0.003475
9.48,0.00797283802943051,-0.104383404165622,0.000939256887268195,0.0175491749313557,0.0288645941764116,0.003223
9.5,0.0058906507140169,-0.10383615451484,0.0012851219296372,0.0170555266276417,0.0321673676371574,0.003652
9.52,0.00382000370261823,-0.103229350428721,0.00162122827175963,0.0165727914837501,0.0353530533611774,0.004035
9.54,0.00176206662637242,-0.102565138194653,0.00194779788947946,0.0161013524424811,0.038429819047451,0.003703
9.56,-0.000282032247778878,-0.101845507959196,0.00226505873450521,0.0156414244618884,0.0414046049118042,0.003505
9.58,-0.00231120313448845,-0.101072317742418,0.0025732417494774,0.0151930918344789,0.0442839041352272,0.00356
9.6,-0.00432439217500793,-0.100247302185401,0.00287257839224273,0.0147563218154905,0.0476506762206554,0.004134
9.62,-0.00632046648438197,-0.0993608236192336,0.00316312948454846,0.0143140745745709,0.050862617790699,0.00409
9.64,-0.00829822574863904,-0.0984157764446815,0.00344480297454754,0.0138680945257768,0.0538784563541412,0.003606
9.66,-0.0102565355837173,-0.0974158593636087,0.00371755353069667,0.0134213117424037,0.0567172802984715,0.0036
9.68,-0.0121943318511749,-0.096364398362742,0.00398138875154088,0.0129760919450392,0.0593961402773857,0.00417
9.7,-0.0141106136085637,-0.0952643871561522,0.00423635863059621,0.0125343111409844,0.0619284436106682,0.004276
9.72,-0.0160044371805116,-0.0941185588182146,0.00448254695251127,0.012097474214261,0.064129613339901,0.003951
9.74,-0.0178749495828269,-0.0929332495942068,0.00472012194586718,0.0116725251126752,0.0661052167415619,0.003482
9.76,-0.0197214039877634,-0.0917127391434043,0.00494936048134916,0.0112633898172495,0.067890889942646,0.003907
9.78,-0.0215431322505857,-0.0904606162727938,0.00517060847016424,0.0108730500324256,0.0695676058530807,0.004575
9.8,-0.0233395222550325,-0.0891788951116391,0.00538424890057803,0.0105022337122673,0.0712510347366333,0.005315
9.82,-0.0251099796524983,-0.0878673382531995,0.00559064667218375,0.0101484030864623,0.0729305148124695,0.00387
9.84,-0.026853907476594,-0.0865259212145791,0.00579012014979818,0.00980943999906198,0.0745990350842476,0.00381
9.86,-0.0285707096829752,-0.0851547605889916,0.00598294834859525,0.00948352557122717,0.0762494876980782,0.003936
9.88,-0.0302597939844022,-0.0837541154137322,0.00616937683007648,0.00916913155425358,0.0778763741254807,0.00379
9.9,-0.0319205743810742,-0.0823243553278782,0.00634962294390977,0.00886496352901435,0.079475462436676,0.003729
9.92,-0.0335524731216898,-0.0808659354849276,0.00652388004947346,0.00856991562334483,0.0810432732105255,0.004
9.94,-0.035154922263637,-0.0793793815512791,0.00669232099466526,0.00828304148206593,0.0825768858194351,0.004013
9.96,-0.0367273649714241,-0.0778652785305669,0.00685510108120993,0.00800353191980893,0.08407361805439,0.00431
9.98,-0.0382692566545145,-0.0763242658790133,0.00701236068573047,0.00773070282642622,0.0855319499969482,0.003768
10,-0.0397800658275614,-0.0747570146286845,0.00716422737641197,0.00746395679432813,0.0855319499969482,0.003768
